"","BIOCHEMICAL","SUPER_PATHWAY","SUB_PATHWAY","moduleColor","GS.GDAT_BW","p.GS.GDAT_BW","GS.TG_nmol_gWW","p.GS.TG_nmol_gWW","GS.TG_nmol_gWW.1","p.GS.glucose_norm","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.yellow","p.MM.yellow","MM.red","p.MM.red","MM.pink","p.MM.pink","MM.grey","p.MM.grey","MM.green","p.MM.green"
"21","linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*","Lipid","Diacylglycerol","black",-0.138506571587708,0.36421194118415,-0.150887371136045,0.32247745274743,0.0615390977562905,0.687992355472155,-0.123910667996005,0.417388821687162,0.102563190521312,0.502586699785819,0.544810338949533,0.000109110154981173,0.036477389044496,0.811965613990074,0.272714487796085,0.0699134146655632,0.130513349355172,0.392807645098108,0.083330179424355,0.586294482586143,0.24383085905065,0.106504366470899,0.180281647738403,0.235988069431691
"22","margaroylcarnitine (C17)*","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","black",0.0882298462247307,0.564389106632578,-0.0116088837188812,0.939669045236496,0.0766731704879809,0.616650092156496,0.0894771157370171,0.558874161843628,-0.21691477506083,0.152353796584847,0.632891610742158,3.08721657771495e-06,0.2630905529776,0.0807920472264862,0.134427181098017,0.378645556102351,0.290258878203396,0.053089604059492,-0.21708319413571,0.15202787138541,0.0949717491203441,0.534884398547466,0.168793382039712,0.267683273334811
"23","myristoleoylcarnitine (C14:1)*","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","black",0.161913819798552,0.287955379934362,0.251149201282208,0.0960838525384232,0.149782484306205,0.326074488356058,0.106847943052042,0.484807090196343,-0.496172279267717,0.000527708011291642,0.886934835844427,5.09977930342357e-16,0.360346724070549,0.0150337038870536,-0.310635928531436,0.0378146121207835,0.299971949952195,0.0452830811886412,-0.418216482654437,0.00425181197061338,0.0790211797242158,0.605867379449628,0.66107049232754,7.69923019257426e-07
"24","myristoylcarnitine (C14)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","black",0.109469664008623,0.474092671478091,0.120507974429495,0.430390456765537,0.139491787252931,0.360776490594087,0.0689989916294792,0.652442382875579,-0.415437396492294,0.00454084256596978,0.880728152331943,1.50891593182826e-15,0.238467249824564,0.114674651351826,-0.240039921774611,0.112231263753415,0.328794041732637,0.0274354334923392,-0.261619395082357,0.0825658479063138,0.246276202987764,0.102930549710978,0.59648927859602,1.53102742076306e-05
"25","N-linoleoyltaurine*","Lipid","Endocannabinoid","black",-0.0628272734535233,0.681803204646558,0.122425996925765,0.423034045945703,0.00464943814103467,0.975818353228179,-0.0158968822952742,0.917450964412056,-0.361173915048109,0.0147868794892558,0.630026446082214,3.5280970745106e-06,0.308273433182063,0.0393753477283103,-0.262255743022636,0.081794891778876,0.14957601010453,0.326749458381743,-0.411339924449118,0.00499826603070369,0.180810313948866,0.234593998567082,0.561627746251708,5.9679094559935e-05
"26","N-oleoyltaurine","Lipid","Endocannabinoid","black",0.130637239367796,0.392354663109686,0.274151130865738,0.0683940421878637,-0.105528059868333,0.490248661907314,0.145449379278999,0.340422796386376,-0.544603142305259,0.00010990237687989,0.527285794650399,0.00019792425739629,0.342342791188679,0.0213394931199281,-0.553822571769834,7.92844083197781e-05,0.0665897527630418,0.663845208879603,-0.512015363216542,0.00032406225665212,0.127134746634319,0.405278390930639,0.47753207086406,0.000909480864894614
"27","octadecadienedioate (C18:2-DC)*","Lipid","Fatty Acid, Dicarboxylate","black",0.170786109737507,0.261992595478947,0.309106358260852,0.0388191807999613,0.275253991029965,0.0672455324601087,0.241157279910247,0.110519482534541,-0.175691434477938,0.248329958292913,0.619870812362522,5.60270384872824e-06,0.3127126190575,0.0364849456895555,0.00672656756370822,0.965020886825223,0.0987628913424783,0.518629705858397,-0.0626871299406722,0.682475544713201,0.14112467839983,0.355125957645549,0.186349392526545,0.220325550356744
"28","octadecenedioate (C18:1-DC)*","Lipid","Fatty Acid, Dicarboxylate","black",0.264551495792846,0.0790602372142913,0.249046016259714,0.0989944371383302,0.337270910528416,0.0234726735496401,0.191585945178566,0.207399294404911,-0.321754237262618,0.031135732932177,0.72505971354928,1.77376184751698e-08,0.377783226149303,0.0105117103892723,-0.10786041280948,0.480654409343353,0.23474581709746,0.12061707357692,-0.33498473905316,0.0244910103231131,0.0668995428414975,0.662374703181647,0.441921126159488,0.00237180185549039
"29","octanoylcarnitine (C8)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)","black",0.109705968975879,0.473133151040623,0.131186995924478,0.390348264525989,0.22797883036373,0.132014124907479,0.174624759540504,0.25125920268168,-0.0761005827752757,0.619291834234729,0.743583485600502,4.86646966459791e-09,0.412584201031519,0.00485529179663312,0.237431070658651,0.11630644044395,0.246029722787232,0.103286550275366,-0.144506240517365,0.343596755880276,0.048857912446085,0.749941618863459,0.126931829484071,0.406034568944519
"30","oleoylcarnitine (C18)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","black",0.163303179178051,0.283782978393876,0.213980409374098,0.158114995176833,0.220295767548711,0.145908548533708,0.373528226188868,0.0114907009115077,-0.480512449862181,0.000835386307740104,0.883828930017138,8.84394727932582e-16,0.521104844535915,0.000242322353625505,-0.377962780530818,0.0104720228107122,0.230297681058873,0.128021482422074,-0.339650823392738,0.0224504761508851,0.352592449576147,0.0175225726158488,0.580899164519409,2.8679759794491e-05
"31","palmitoleoylcarnitine (C16:1)*","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","black",0.322379885394559,0.0307909820697539,0.302965487719893,0.0430747858640326,0.284245471146042,0.0584430563033686,0.248334284724982,0.0999946182301357,-0.514243506204305,0.000302002837568269,0.888583969179002,3.78226108367123e-16,0.390460159047384,0.00800741481585893,-0.308068568135826,0.0395131367950669,0.378021134761022,0.0104591522665471,-0.355982102135765,0.0163947845996484,0.223320092395606,0.14031580465387,0.678167828642653,3.08060010201036e-07
"32","palmitoylcarnitine (C16)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","black",0.0606291149915246,0.692376657270849,0.0943159500764133,0.537721090774207,0.0806673125384919,0.598356800247877,0.0684882902635282,0.654853085871352,-0.415596536917965,0.00452384003867589,0.876765982887574,2.92391094438729e-15,0.284672748041966,0.0580489335644237,-0.25482478500216,0.0911563641551398,0.311037429589257,0.0375544842801195,-0.253823475770576,0.0924788662944983,0.311722266526734,0.0371141761151969,0.552944370538837,8.18232354510551e-05
"33","palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*","Lipid","Diacylglycerol","black",0.170349624985028,0.263232123839754,0.144933469134297,0.342156744975158,0.311937545312621,0.0369766440311248,0.297759293204795,0.0469737840606774,-0.170011930829464,0.264193781163753,0.666115066021513,5.91201131163112e-07,0.401803367995041,0.00622133920457993,0.0914602363958609,0.550157920834378,0.145284103408822,0.340977688219223,-0.190278710327753,0.210575279200768,0.00938004901379706,0.951236642520486,0.235455610533392,0.119466093209636
"34","putrescine","Amino Acid","Polyamine Metabolism","black",-0.300984710097371,0.0445259056911576,-0.122466712146211,0.422878660140631,-0.0535088168278479,0.727016146127958,0.0415674043230675,0.786304050115486,-0.194967273642128,0.199340132863129,0.447467718946036,0.00205649349287258,0.16392948594995,0.281915087986102,-0.0254778902892937,0.868055994127853,-0.0743757693973517,0.627278188767985,-0.00325126826843178,0.983088934000287,0.512501656321033,0.000319127413542346,0.303256213193432,0.0428650818981342
"35","stearoylcarnitine (C18)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","black",-0.0500868409362814,0.74386225538382,0.0306379754173991,0.841645556475453,0.115108408089012,0.45148013067368,0.226717840757904,0.134224011040246,-0.281802059188986,0.0607382362431104,0.80335906242665,3.10721570612176e-11,0.261799676905151,0.0823468561590625,-0.0579740113070349,0.705225447412219,0.17054136812163,0.262687132191059,-0.155701241149032,0.307098325048692,0.270776095803455,0.0720056378764404,0.308453322648403,0.0392546814956979
"36","suberoylcarnitine (C8-DC)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","black",0.0781659199155021,0.609785547610676,0.176409007671117,0.246372415133793,0.198723751690854,0.190648548546448,-0.0666347283787758,0.66363164180972,-0.0365879931449433,0.811405817069968,0.556794616357287,7.12157011847719e-05,0.263114611262654,0.0807632897880515,0.0466122362855811,0.761089268764919,0.344475347557776,0.0204924980628059,-0.260008242404307,0.0845432202300513,0.0579125210442551,0.705523995539478,0.439477653361601,0.00252374666677673
"37","tetradecanedioate (C14)","Lipid","Fatty Acid, Dicarboxylate","black",0.404984103961395,0.00578731227594528,0.243037557695779,0.107683908607075,0.394730098899543,0.0072889866293495,0.248649432416292,0.0995507934011966,-0.378224962556262,0.0104143026718087,0.584834940209621,2.45516634146343e-05,0.199203949318986,0.189557201538938,-0.272394777395099,0.0702551432234135,0.208143729448451,0.170044611247399,-0.21771044823556,0.150818511247583,0.0778252101165945,0.611349446903318,0.519342763334823,0.000256533058832126
"38","undecenoylcarnitine (C11:1)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","black",0.00632296262516727,0.967118507073828,0.100805117652517,0.509976818195892,0.0465023281889825,0.761636108712065,0.186843748809196,0.219081963893944,-0.199657855271376,0.188529697179767,0.572680198981647,3.94225180217215e-05,0.245443082740837,0.104137653796663,-0.169024115378019,0.267020200922613,0.121665248563793,0.425943295080743,-0.229380246757089,0.129590168420665,0.108995573991113,0.476020828906848,0.216989615640711,0.1522089015545
"39","(S)-3-hydroxybutyrylcarnitine","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","blue",-0.0620201560241622,0.685678684202838,0.0349854783294893,0.81952552575239,0.362068920567833,0.014523707556227,0.0622800624204916,0.684429833006104,0.408700043742437,0.00531380956677619,0.225358757318115,0.136636576789435,-0.15201486800712,0.318832655102135,0.352862716321313,0.0174303069577081,0.449577588783115,0.00194666183480491,0.318891377500284,0.0327542635488498,-0.0219741313481801,0.886072132729277,-0.0543397402413945,0.722944370120311
"40","1-methylhistidine","Amino Acid","Histidine Metabolism","blue",-0.0715166219452452,0.640609731617236,-0.217589220344194,0.151051688276739,-0.229997882877754,0.128532521390014,-0.119863768323275,0.432877224451087,0.345578837334434,0.0200654401297862,-0.112061904395605,0.463623442060307,-0.0712332929058294,0.641937031859223,0.191902893157951,0.206634331685326,0.027288276541567,0.858772335643185,0.16001634243727,0.293717863671397,0.213970929868655,0.158133861082369,-0.243706393793116,0.106688774838936
"41","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","blue",-0.0750144803981211,0.624315804761766,-0.18248839542837,0.23020628407566,0.315789457841888,0.0345857431041735,-0.0878620269808157,0.566020271676247,0.684150607903705,2.20376227552243e-07,-0.236139283595437,0.118365334983595,-0.262973186263287,0.0809324534495783,0.56179674494621,5.93084815593055e-05,0.27157755776178,0.0711346534115912,0.53939569466846,0.000131613778926356,0.0219507057876752,0.886192787401164,-0.241136972565934,0.110550414683281
"42","2,6-dihydroxybenzoic acid","Xenobiotics","Drug - Topical Agents","blue",-0.411323806198223,0.00500014193550614,-0.247200093183072,0.101604511653365,-0.310924624880868,0.0376274203485107,-0.187522010882012,0.217383674044718,0.699898266792474,8.77936146177262e-08,-0.287417082271137,0.05556805400139,-0.269489733679366,0.0734211741315791,0.70964400877114,4.82017869951249e-08,-0.391157704082345,0.0078860326629033,0.626192753275127,4.20922355101303e-06,0.182548522060973,0.230050121469545,-0.611015463568546,8.27667188415173e-06
"43","2-aminoadipate","Amino Acid","Lysine Metabolism","blue",-0.317453649689193,0.0335929324099871,-0.175360673834889,0.249235799138365,-0.0691097601565979,0.651919974434473,-0.188618974162956,0.214656373506716,0.722132387246172,2.15549835617636e-08,-0.268702846252871,0.0742978425364044,-0.309095999176372,0.038826058101549,0.330405996360416,0.0266417668978209,-0.0675003452290155,0.65952640599287,0.622644966399741,4.94578679731249e-06,0.22136503810866,0.143912696207012,-0.296257468292294,0.0481502490457449
"44","2-hydroxyadipate","Lipid","Fatty Acid, Dicarboxylate","blue",-0.47290630709685,0.00103614480222609,-0.277834609960002,0.0646178920067255,-0.239762553016301,0.112659297601169,-0.426091673349447,0.00351834350622135,0.725087743044472,1.77043329889533e-08,-0.2972631368022,0.0473598435904739,-0.32728815678088,0.0281945526736277,0.356486678513549,0.0162322823999778,0.0600698551361063,0.695076126654374,0.550565769234186,8.90760843939778e-05,0.189637951408898,0.212144363169408,-0.289965543002266,0.0533412363341521
"45","2-hydroxybutyrate/2-hydroxyisobutyrate","Amino Acid","Glutathione Metabolism","blue",0.00272241201412798,0.98583940810092,0.0603255543899253,0.693841436830534,0.228478846242875,0.131145416104841,0.201268043269119,0.184916695447092,0.479466448479417,0.00086075183818953,-0.203403324474023,0.180202061959885,-0.151827502652914,0.319436531321029,0.238667621955943,0.114361117428758,0.241778485324022,0.109576444522745,0.355719844348007,0.0164797894316089,-0.198518675154097,0.191115983813922,-0.341040739042278,0.0218709471504814
"46","2-hydroxyglutarate","Lipid","Fatty Acid, Dicarboxylate","blue",-0.0992877368149778,0.516398977358894,-0.00705251000231631,0.963327064778551,0.148157801620072,0.331409255218536,-0.33782899941895,0.0232295380093571,0.613447659114318,7.44432832001635e-06,-0.116378737732913,0.44646838413957,-0.480682118923464,0.000831335455759979,0.4105966691683,0.00508541002231313,0.286661590935367,0.0562423594660307,0.452475956241531,0.00180425914247544,-0.134137838609234,0.379682031507151,-0.225741603516067,0.135953729128582
"47","2-methylbutyrylcarnitine (C5)","Amino Acid","Leucine, Isoleucine and Valine Metabolism","blue",-0.442196139141534,0.0023552167324273,-0.256914349056409,0.0884437994853632,-0.18837443991638,0.215262270473196,-0.533267027143144,0.000162113157503788,0.63275502487602,3.10702038865734e-06,-0.0141748863615276,0.92636689097315,-0.285673799138363,0.0571338971924107,0.527795330778118,0.000194615594555507,0.0943639733435623,0.537513116672798,0.41612213891626,0.00446807935839207,0.0371882561648323,0.808369354223317,-0.292028432673067,0.0515918433311348
"48","2-methylcitrate/homocitrate","Energy","TCA Cycle","blue",-0.0629171803577685,0.68137200352552,-0.123795368024087,0.417825691160379,-0.0145181277504603,0.924588953510654,-0.229093728963223,0.130083012070575,0.357636857933872,0.0158669550380766,-0.0738835760387486,0.6295649782975,-0.279036892919281,0.0634219389603328,0.156714872205035,0.30392077475374,0.210008881395991,0.166163769256594,0.339623862746502,0.0224618435145346,0.158603759846361,0.298055870945216,-0.253557101928081,0.0928331759505549
"49","2-oxoadipate","Amino Acid","Lysine Metabolism","blue",-0.366081704414531,0.0133921769284283,-0.26657026521594,0.0767152583851237,-0.197645038390556,0.193116396877641,-0.286285296173738,0.0565806601162876,0.72311744877745,2.019207074806e-08,-0.328078975931187,0.0277937515477753,-0.262090292744129,0.0819947961566395,0.264321873529283,0.0793304868877388,0.0160033067117211,0.916900251133468,0.50036156306267,0.000464936215067144,0.0243035432165771,0.874087523585027,-0.308717564788855,0.0390779824610222
"50","2-pyrrolidinone","Amino Acid","Glutamate Metabolism","blue",-0.430961719318059,0.0031225410943477,-0.339877973496549,0.022354894662093,-0.110206571560508,0.471103854930938,-0.217835416410982,0.150578417030622,0.461656353305986,0.00141217222600887,0.0314641547224384,0.837432132101429,-0.335434028321366,0.0242880185129977,0.256942821934687,0.08840727579465,0.0120885594899662,0.937181063679613,0.462251099733477,0.00138960769542214,0.415396492495575,0.00454522174678479,-0.180351741175442,0.235802911627661
"51","2R,3R-dihydroxybutyrate","Lipid","Fatty Acid, Dihydroxy","blue",-0.275087117277477,0.067418323713045,-0.260273534765163,0.0842151090232061,-0.400854361121117,0.00635619077538125,-0.13435187731558,0.378915145557711,0.467225842992436,0.00121307148667105,-0.395196115936309,0.00721406341608199,-0.148870573613531,0.329062149621926,0.351259315845838,0.017983752155806,-0.11241242217812,0.462217413972406,0.185139167700137,0.223390540662357,-0.0742581891048128,0.627824168090563,-0.493519787413111,0.000571289177510399
"52","2S,3R-dihydroxybutyrate","Lipid","Fatty Acid, Dihydroxy","blue",-0.291675224357834,0.0518880439778252,-0.155573105549285,0.307501512333386,-0.427907499028365,0.00336589900114493,-0.257404916463279,0.0878161603623146,0.194753529682399,0.199842943782579,-0.131827402276085,0.388018630287099,-0.047429119597793,0.757028547218161,0.0949228720942132,0.535095567250623,-0.0996100111168514,0.515031610240521,0.0302925441471454,0.843408523065596,0.225931717033942,0.13561558697029,-0.201195917496695,0.185077469106383
"53","3-(4-hydroxyphenyl)lactate (HPLA)","Amino Acid","Tyrosine Metabolism","blue",-0.251588474851926,0.0954843704358586,-0.171074632082175,0.261175389404356,0.0904110423940262,0.55476130166801,-0.208102477354655,0.170131179214095,0.852228473620796,1.12251459400277e-13,-0.386849168963753,0.008661902017152,-0.511078408920929,0.00033376493491628,0.532764940642019,0.000164875835079985,0.0850588170678327,0.578522781744116,0.756670341270957,1.8233411131466e-09,-0.0203073557783688,0.894663152451525,-0.543384424460574,0.000114669003992759
"54","3-amino-2-piperidone","Amino Acid","Urea cycle; Arginine and Proline Metabolism","blue",-0.263561739614419,0.080230284354389,-0.231027465874206,0.126783855160898,-0.135960647352977,0.373180514047514,-0.02838984136721,0.853132634525293,0.551810580377151,8.52104623887978e-05,-0.199195875859288,0.189575513340852,-0.341671089816494,0.0216122884257648,0.649632492608148,1.37634437152221e-06,-0.279101179629928,0.0633584909685176,0.568388864267652,4.63904756493759e-05,0.238110171097056,0.11523500981224,-0.565219440101907,5.22404112482301e-05
"55","3-formylindole","Xenobiotics","Food Component/Plant","blue",-0.218047807837665,0.150171006424206,-0.224382543331795,0.1383893098511,-0.0257558641842639,0.86662937120634,-0.269754031874729,0.0731285581928666,0.692593139424322,1.35518452379401e-07,-0.340106220372246,0.0222591955929904,-0.414082835495363,0.00468783758729383,0.264960688520864,0.0785804362502373,0.073899363074384,0.629491576479128,0.431402693991002,0.00308871431306127,0.0119361671005572,0.937971429293199,-0.273930555073501,0.0686256035091469
"56","3-hydroxyisobutyrate","Amino Acid","Leucine, Isoleucine and Valine Metabolism","blue",-0.342728776384065,0.0211840471281358,-0.245533121800291,0.10400667624753,-0.0874488304310669,0.567855270285178,-0.426831465658718,0.00345551938056656,0.599369980925634,1.35845533726151e-05,-0.299552622472109,0.0455996342908558,-0.241346168189798,0.110232083681787,0.229729073511199,0.128992035454556,0.165403832312449,0.277549837950536,0.353634649686465,0.0171690379897424,-0.0327896462300202,0.830681703622168,0.0020087615028642,0.989551211206123
"57","3-indoleglyoxylic acid","Xenobiotics","Food Component/Plant","blue",-0.321049690419047,0.0315277776058003,-0.223366789193664,0.140230715618053,-0.087045788795962,0.569647812431606,-0.226079696827745,0.135352819187794,0.797516051001409,5.47569619649171e-11,-0.508778137389564,0.000358706479073931,-0.387790541925416,0.00848698615840574,0.396842777962317,0.00695463674394487,-0.0503324125758264,0.7426492722446,0.602144191855659,1.20934383118073e-05,0.110070319748423,0.471655720580245,-0.401451203876067,0.00627108816683785
"58","3-methyl-2-oxovalerate","Amino Acid","Leucine, Isoleucine and Valine Metabolism","blue",-0.173768423209657,0.253627588843332,-0.193761233740906,0.202188920495746,-0.214156528527373,0.157764785646759,-0.413343480585645,0.00476981055103083,0.373313644531386,0.0115420724996076,-0.235601729732068,0.119230184230822,-0.202071302887296,0.183132903323771,0.22273265694056,0.141389480106804,0.0353858612543758,0.817495058844125,0.164621912692374,0.279859386202164,-0.0685687344975178,0.654473127581183,0.0989494563439006,0.51783620669159
"59","3-methylglutaconate","Amino Acid","Leucine, Isoleucine and Valine Metabolism","blue",-0.458831054040629,0.00152387345746471,-0.359244532093582,0.0153680170092901,-0.17984115379626,0.237153942409302,-0.440114810483863,0.00248332037507666,0.821906204185628,4.50395134175749e-12,-0.276971628915184,0.0654873433362395,-0.328492935201553,0.0275858460924839,0.543180187817701,0.00011548595266973,0.0976578479382917,0.523342074428992,0.574898384121129,3.62092244787011e-05,0.272202931282839,0.0704608353209426,-0.411909219432096,0.0049324016637399
"60","3-methylhistidine","Amino Acid","Histidine Metabolism","blue",-0.365516619362185,0.0135468250464989,-0.400396566050653,0.00642214431893457,-0.439117616381525,0.00254684598417666,0.0115160709170718,0.940150512863487,0.492934116622169,0.00058133679864911,-0.416433863178612,0.00443529327998845,-0.0253737921994829,0.868590355262718,0.291580096103149,0.0519680526741536,-0.145748919083727,0.339418554458756,0.20736566264567,0.171682763121979,7.51267649968333e-05,0.999609209299595,-0.534662456830427,0.000154654047066069
"61","4-hydroxyglutamate","Amino Acid","Glutamate Metabolism","blue",-0.4933457766043,0.000574258058101544,-0.510864910347525,0.000336012163354957,-0.223294851784042,0.140361813030674,-0.416561387466733,0.00442194143218462,0.62675775319037,4.10174357001758e-06,-0.22777848804539,0.132363396233081,-0.270132192171467,0.0727114818143169,0.558255209482521,6.75313983325529e-05,0.0694399790700379,0.65036356865146,0.420663766914773,0.00401074517016841,0.334034028001401,0.0249252246932834,-0.166809582010407,0.273429265292432
"62","4-hydroxyphenylpyruvate","Amino Acid","Tyrosine Metabolism","blue",-0.136469708787434,0.371376766007876,-0.0275470214786608,0.857446999056913,0.100070089621995,0.513082706743661,-0.140803118504607,0.356234416162849,0.738715393672968,6.90805337763919e-09,-0.372080352335552,0.0118411539537332,-0.640398867918022,2.16192607257395e-06,0.402747688313944,0.0060896260740029,0.0964089053682505,0.528693479470784,0.61670519744271,6.45015427142913e-06,-0.169347091180103,0.266093877309306,-0.579734524843059,3.00179463670436e-05
"63","4-methyl-2-oxopentanoate","Amino Acid","Leucine, Isoleucine and Valine Metabolism","blue",-0.282436132859753,0.0601358211891175,-0.326199281169727,0.0287542641775646,-0.110729077026837,0.468990721477029,-0.268138776595731,0.0749313316915481,0.62291649531057,4.88546575594748e-06,-0.319653792125919,0.0323165884029193,-0.154818361103731,0.309883221844466,0.620009303373399,5.56808855283139e-06,-0.0666939623524534,0.663350409031576,0.395591057048799,0.00715109004679799,-0.00525812835541854,0.972653692839476,-0.307453429294087,0.0399292435688285
"64","5-(galactosylhydroxy)-L-lysine","Amino Acid","Lysine Metabolism","blue",-0.249424964415337,0.0984650608127639,-0.334625042529325,0.0246545436854731,-0.26661540077136,0.0766634615828228,-0.381668794128102,0.00968110716144067,0.499497357461674,0.000477306185025905,-0.258860320004478,0.0859744713375508,-0.251104897747343,0.0961444750413737,0.177148578643122,0.244365805627707,0.141544317455462,0.35368256964799,0.287627530525402,0.0553813822248427,0.330553693932979,0.0265700125768721,-0.055197213682286,0.718750411078726
"65","6-oxopiperidine-2-carboxylate","Amino Acid","Lysine Metabolism","blue",-0.37815960893614,0.0104286648590957,-0.2441650519594,0.106010430154536,-0.231240021709817,0.126425080829988,-0.180316258726117,0.235896629155092,0.649106880302116,1.41275749236443e-06,-0.308691831970956,0.0390951613418282,-0.141066964552067,0.35532474996706,0.176567377978687,0.245941789299403,-0.0940079044639156,0.539056068434862,0.416671452589162,0.0044104458217775,0.193658980898404,0.202431761333459,-0.237323267859859,0.116477215160681
"66","acetylcarnitine (C2)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Short Chain)","blue",-0.457520897812948,0.00157828433712455,-0.274683129055545,0.0678380970483536,-0.112058698241444,0.46363631346862,-0.323121882848586,0.0303862226412004,0.614969079120106,6.96363819957978e-06,-0.0208006118244021,0.892119488348401,-0.119060784621512,0.435988105320409,0.596425157561956,1.53508821482443e-05,0.22419379093868,0.138730122296702,0.192362357125355,0.20552891433856,-0.104578122232054,0.494184550445529,-0.283542800735718,0.0590958625599893
"67","adenine","Nucleotide","Purine Metabolism, Adenine containing","blue",-0.171389535929192,0.260285403177207,-0.0025065160322712,0.986962287767447,0.245492422139666,0.104065865374263,-0.0256574559797906,0.867134375987516,0.361699751079947,0.0146317733722816,0.0381627317369704,0.803445859126785,-0.113164643570784,0.459207800843367,0.50044785034432,0.000463717099367404,0.0872058081517287,0.568935808916355,0.232486575697533,0.124336346108062,0.14467657309185,0.343022188327694,-0.22620824230502,0.135124869008044
"68","alanine","Amino Acid","Alanine and Aspartate Metabolism","blue",-0.148168767252814,0.331373067312831,-0.107888475021947,0.480539578060862,-0.130381821042124,0.393288889634272,0.110889488356801,0.468342997161583,0.682871143141791,2.36897186368221e-07,-0.314345755688319,0.0354664805009988,-0.236497317485645,0.117791946737086,0.488844854576983,0.000656026310353207,-0.391819399812554,0.00777236099918743,0.726728692436129,1.58544040797564e-08,0.207675229054879,0.171029638734804,-0.69653614783378,1.07379859439895e-07
"69","alpha-hydroxyisocaproate","Amino Acid","Leucine, Isoleucine and Valine Metabolism","blue",-0.328114300809963,0.0277759594029199,-0.130147787503132,0.394146038480839,-0.257193631929267,0.0880860547411521,-0.322374061321556,0.0307941766716968,0.439950917184167,0.00249366410770641,-0.249779117338391,0.0979722960737487,-0.228182520118964,0.13165972434953,-0.0107654884662712,0.944044929863007,-0.0708489957118523,0.643739097756341,0.242961042966706,0.107798202094518,0.11340630621922,0.458243169098861,-0.0749681689229152,0.624530404333774
"70","alpha-ketoglutaramate*","Amino Acid","Glutamate Metabolism","blue",-0.581979866935061,2.74871398564318e-05,-0.457186442867687,0.00159244767585284,-0.255317594848828,0.090510883175313,-0.366017151643975,0.0134097667565315,0.718796896242294,2.68358543595355e-08,-0.144318596033833,0.344230406038329,-0.185744706489918,0.221853308458324,0.675327765207458,3.60181843369041e-07,-0.0286552520713882,0.851774877537706,0.551224458613922,8.70111471348237e-05,0.47752974396977,0.000909540936378963,-0.404130376429438,0.00590114105787937
"71","alpha-ketoglutarate","Energy","TCA Cycle","blue",-0.106328921124966,0.486943123102819,0.00599530769015905,0.968821561158041,0.0705949777040372,0.644931362934562,-0.262700032481565,0.0812599681433313,0.674341259373728,3.801278614811e-07,-0.194026783083719,0.201559222651899,-0.468358702593886,0.00117577859325482,0.263450021702736,0.0803632001739969,0.164151162036135,0.281255895639419,0.469712875225801,0.00113254290846632,-0.319617405128259,0.0323373664951504,-0.409593526457902,0.0052051231600176
"72","anserine","Amino Acid","Histidine Metabolism","blue",-0.00527713333510385,0.972554889888964,-0.0748874983926827,0.624904291336118,0.132444428136209,0.385781796831635,-0.121781911160682,0.425496425114546,0.504659433691435,0.000407596504450189,-0.174004995264828,0.252971803365656,-0.245254960930725,0.104411717686073,0.0854781443841432,0.576644612572762,0.42644429844792,0.0034882742209126,0.245889276941044,0.103489823296345,0.0922551949617292,0.54668213830022,0.0326622085065621,0.831330199771386
"73","arabitol/xylitol","Carbohydrate","Pentose Metabolism","blue",-0.35567416622199,0.0164946330561852,-0.129964342950122,0.394818666712702,0.0359124386225697,0.814826419917502,-0.301475847879288,0.0441624408964355,0.776721207985147,3.57529519787457e-10,-0.226605199038114,0.134422750113048,-0.487834565747547,0.000675756160029437,0.599964202098179,1.3251625835221e-05,0.110516592312556,0.46984944819483,0.672775100886806,4.13914517338962e-07,0.0327038773411042,0.831118146117156,-0.477780812837141,0.00090307970909284
"74","asparagine","Amino Acid","Alanine and Aspartate Metabolism","blue",-0.280198373154424,0.0622833910211063,-0.263953418474916,0.0797656466743296,-0.282307989493638,0.0602571796668504,0.0817446469450404,0.593463580546573,0.524876141157848,0.000214272175785655,-0.141977514748203,0.352196304823356,-0.0509060784821096,0.739818096886772,0.187001634677815,0.218685817756831,-0.377739443346587,0.0105214074105171,0.523467444210846,0.00022438608872371,0.404400284783129,0.00586494524745383,-0.500634948606025,0.000461083540587988
